codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,observacoes_elegiveis,anos_elegiveis,semanas_risco,proporcao_semanas_risco,anos_com_risco,primeira_semana_risco,ultima_semana_risco,episodios,duracao_media_episodio,duracao_mediana_episodio,duracao_maxima_episodio,episodios_multianuais,recorrencia_multianual
1502400,Castanhal,15,Pará,Norte,418,8,142,0.3397129186602871,5,2018-02-04,2025-12-28,7,20.285714285714285,7.0,85.0,1,True
1502509,Chaves,15,Pará,Norte,418,8,23,0.05502392344497608,3,2018-01-14,2025-08-17,5,4.6,4.0,6.0,0,True
1502608,Colares,15,Pará,Norte,418,8,80,0.19138755980861244,6,2017-12-31,2025-02-23,6,13.333333333333334,4.0,58.0,1,True
1502707,Conceição do Araguaia,15,Pará,Norte,418,8,78,0.18660287081339713,7,2018-05-13,2025-02-16,12,6.5,5.0,18.0,1,True
1502756,Concórdia do Pará,15,Pará,Norte,418,8,115,0.2751196172248804,7,2018-07-22,2025-12-28,17,6.764705882352941,4.0,34.0,1,True
1502764,Cumaru do Norte,15,Pará,Norte,418,8,60,0.14354066985645933,6,2019-06-30,2025-12-21,10,6.0,2.5,22.0,0,True
1502772,Curionópolis,15,Pará,Norte,418,8,54,0.1291866028708134,4,2019-02-24,2025-12-14,12,4.5,4.0,13.0,0,True
1502806,Curralinho,15,Pará,Norte,418,8,66,0.15789473684210525,6,2018-05-20,2025-08-03,12,5.5,4.0,12.0,0,True
1502855,Curuá,15,Pará,Norte,418,8,31,0.07416267942583732,3,2022-04-24,2025-06-01,6,5.166666666666667,4.0,14.0,0,True
1502905,Curuçá,15,Pará,Norte,418,8,62,0.14832535885167464,6,2018-04-01,2024-10-27,9,6.888888888888889,4.0,31.0,1,True
1502939,Dom Eliseu,15,Pará,Norte,418,8,73,0.17464114832535885,6,2018-12-09,2025-09-28,13,5.615384615384615,4.0,23.0,1,True
1502954,Eldorado do Carajás,15,Pará,Norte,418,8,91,0.21770334928229665,6,2018-08-05,2025-08-24,13,7.0,4.0,34.0,0,True
1503002,Faro,15,Pará,Norte,418,8,27,0.0645933014354067,3,2020-02-16,2024-08-25,5,5.4,4.0,11.0,0,True
1503044,Floresta do Araguaia,15,Pará,Norte,418,8,78,0.18660287081339713,6,2018-02-25,2025-06-08,11,7.090909090909091,6.0,14.0,1,True
1503077,Garrafão do Norte,15,Pará,Norte,418,8,38,0.09090909090909091,4,2018-04-08,2025-12-28,8,4.75,4.5,8.0,0,True
1503093,Goianésia do Pará,15,Pará,Norte,418,8,35,0.08373205741626795,2,2017-12-31,2019-09-01,7,5.0,4.0,10.0,0,True
1503101,Gurupá,15,Pará,Norte,418,8,33,0.07894736842105263,3,2023-04-02,2025-10-19,8,4.125,4.0,10.0,0,True
1503200,Igarapé-Açu,15,Pará,Norte,418,8,97,0.23205741626794257,7,2018-07-08,2025-06-15,12,8.083333333333334,4.0,46.0,1,True
1503309,Igarapé-Miri,15,Pará,Norte,418,8,116,0.27751196172248804,7,2018-02-04,2025-01-19,11,10.545454545454545,6.0,40.0,2,True
1503408,Inhangapi,15,Pará,Norte,418,8,81,0.1937799043062201,5,2018-02-04,2025-08-17,11,7.363636363636363,4.0,31.0,1,True
1503457,Ipixuna do Pará,15,Pará,Norte,418,8,115,0.2751196172248804,8,2018-07-08,2025-11-16,17,6.764705882352941,4.0,25.0,0,True
1503507,Irituia,15,Pará,Norte,418,8,60,0.14354066985645933,7,2018-02-25,2025-12-21,14,4.285714285714286,4.0,11.0,1,True
1503606,Itaituba,15,Pará,Norte,418,8,46,0.11004784688995216,5,2018-07-22,2025-12-28,6,7.666666666666667,7.5,15.0,2,True
1503705,Itupiranga,15,Pará,Norte,418,8,97,0.23205741626794257,6,2017-12-31,2025-12-14,19,5.105263157894737,4.0,16.0,1,True
1503754,Jacareacanga,15,Pará,Norte,418,8,36,0.0861244019138756,7,2019-07-28,2025-06-15,11,3.272727272727273,4.0,5.0,1,True
1503804,Jacundá,15,Pará,Norte,418,8,90,0.215311004784689,6,2018-12-02,2025-03-23,11,8.181818181818182,4.0,23.0,1,True
1503903,Juruti,15,Pará,Norte,418,8,41,0.09808612440191387,5,2019-09-15,2025-01-05,11,3.727272727272727,3.0,11.0,1,True
1504000,Limoeiro do Ajuru,15,Pará,Norte,418,8,44,0.10526315789473684,4,2020-03-01,2025-12-28,12,3.6666666666666665,2.0,10.0,1,True
1504059,Mãe do Rio,15,Pará,Norte,418,8,79,0.18899521531100477,5,2018-02-11,2025-11-30,9,8.777777777777779,5.0,22.0,0,True
1504109,Magalhães Barata,15,Pará,Norte,418,8,64,0.15311004784688995,5,2018-02-25,2024-12-08,9,7.111111111111111,4.0,23.0,0,True
1504208,Marabá,15,Pará,Norte,418,8,0,0.0,0,,,0,,,,0,False
1504307,Maracanã,15,Pará,Norte,418,8,27,0.0645933014354067,3,2018-03-25,2022-05-22,8,3.375,3.5,8.0,0,True
1504406,Marapanim,15,Pará,Norte,418,8,57,0.13636363636363635,4,2017-12-31,2024-10-06,5,11.4,4.0,42.0,0,True
1504422,Marituba,15,Pará,Norte,418,8,40,0.09569377990430622,4,2022-05-01,2025-11-30,9,4.444444444444445,1.0,25.0,0,True
1504455,Medicilândia,15,Pará,Norte,418,8,77,0.18421052631578946,6,2018-06-10,2025-12-14,14,5.5,4.5,17.0,0,True
1504505,Melgaço,15,Pará,Norte,418,8,69,0.16507177033492823,6,2019-12-29,2025-09-21,13,5.3076923076923075,4.0,12.0,0,True
1504604,Mocajuba,15,Pará,Norte,418,8,108,0.2583732057416268,6,2018-05-13,2025-12-28,14,7.714285714285714,3.5,31.0,1,True
1504703,Moju,15,Pará,Norte,418,8,115,0.2751196172248804,6,2018-07-22,2025-11-16,10,11.5,10.5,26.0,0,True
1504752,Mojuí dos Campos,15,Pará,Norte,418,8,66,0.15789473684210525,7,2018-06-24,2025-12-28,12,5.5,4.0,20.0,0,True
1504802,Monte Alegre,15,Pará,Norte,418,8,21,0.050239234449760764,3,2020-08-02,2024-03-10,4,5.25,1.0,18.0,1,True
1504901,Muaná,15,Pará,Norte,418,8,33,0.07894736842105263,4,2019-08-11,2025-03-02,7,4.714285714285714,4.0,6.0,0,True
1504950,Nova Esperança do Piriá,15,Pará,Norte,418,8,25,0.05980861244019139,3,2023-07-16,2025-11-02,3,8.333333333333334,4.0,19.0,0,True
1504976,Nova Ipixuna,15,Pará,Norte,418,8,34,0.08133971291866028,4,2018-10-07,2025-09-28,4,8.5,9.0,15.0,0,True
1505007,Nova Timboteua,15,Pará,Norte,418,8,43,0.10287081339712918,2,2018-03-25,2024-10-20,4,10.75,7.0,27.0,0,True
1505031,Novo Progresso,15,Pará,Norte,418,8,70,0.1674641148325359,6,2018-06-24,2025-05-18,7,10.0,8.0,22.0,0,True
1505064,Novo Repartimento,15,Pará,Norte,418,8,52,0.12440191387559808,5,2018-05-06,2025-10-26,13,4.0,4.0,12.0,0,True
1505106,Óbidos,15,Pará,Norte,418,8,12,0.028708133971291867,2,2022-01-23,2024-03-31,2,6.0,6.0,7.0,0,True
1505205,Oeiras do Pará,15,Pará,Norte,418,8,75,0.17942583732057416,5,2019-08-04,2025-12-28,9,8.333333333333334,4.0,47.0,0,True
1505304,Oriximiná,15,Pará,Norte,418,8,35,0.08373205741626795,5,2021-12-05,2025-12-07,8,4.375,4.0,11.0,0,True
1505403,Ourém,15,Pará,Norte,418,8,36,0.0861244019138756,6,2020-02-02,2025-02-09,7,5.142857142857143,4.0,12.0,0,True
1505437,Ourilândia do Norte,15,Pará,Norte,418,8,60,0.14354066985645933,5,2018-09-02,2025-04-20,9,6.666666666666667,5.0,14.0,0,True
1505486,Pacajá,15,Pará,Norte,418,8,83,0.19856459330143542,6,2019-05-19,2025-06-15,12,6.916666666666667,3.0,24.0,1,True
1505494,Palestina do Pará,15,Pará,Norte,418,8,32,0.07655502392344497,2,2023-06-18,2025-07-06,3,10.666666666666666,4.0,24.0,0,True
1505502,Paragominas,15,Pará,Norte,418,8,56,0.1339712918660287,5,2019-03-31,2025-08-03,7,8.0,6.0,20.0,1,True
1505536,Parauapebas,15,Pará,Norte,418,8,46,0.11004784688995216,3,2018-11-18,2021-12-19,3,15.333333333333334,14.0,28.0,1,True
1505551,Pau D'Arco,15,Pará,Norte,418,8,102,0.24401913875598086,8,2018-04-15,2025-12-28,14,7.285714285714286,4.0,47.0,1,True
1505601,Peixe-Boi,15,Pará,Norte,418,8,36,0.0861244019138756,6,2020-07-05,2025-02-23,11,3.272727272727273,2.0,9.0,0,True
1505635,Piçarra,15,Pará,Norte,418,8,45,0.1076555023923445,5,2018-06-03,2023-07-09,10,4.5,3.0,16.0,0,True
1505650,Placas,15,Pará,Norte,418,8,95,0.22727272727272727,5,2021-05-09,2025-10-26,12,7.916666666666667,4.0,34.0,0,True
1505700,Ponta de Pedras,15,Pará,Norte,418,8,83,0.19856459330143542,5,2019-10-20,2025-12-28,14,5.928571428571429,4.0,24.0,0,True
1505809,Portel,15,Pará,Norte,418,8,67,0.16028708133971292,3,2023-11-19,2025-09-28,4,16.75,4.0,56.0,1,True
1505908,Porto de Moz,15,Pará,Norte,418,8,31,0.07416267942583732,5,2019-09-08,2025-10-19,9,3.4444444444444446,4.0,4.0,0,True
1506005,Prainha,15,Pará,Norte,418,8,79,0.18899521531100477,6,2019-08-25,2025-11-16,11,7.181818181818182,4.0,30.0,0,True
1506104,Primavera,15,Pará,Norte,418,8,25,0.05980861244019139,2,2022-04-24,2025-08-24,3,8.333333333333334,7.0,13.0,0,True
1506112,Quatipuru,15,Pará,Norte,418,8,42,0.10047846889952153,5,2018-03-25,2025-10-12,11,3.8181818181818183,4.0,7.0,0,True
1506138,Redenção,15,Pará,Norte,418,8,61,0.145933014354067,6,2018-03-11,2025-11-09,10,6.1,4.0,25.0,0,True
1506161,Rio Maria,15,Pará,Norte,418,8,104,0.24880382775119617,7,2018-04-08,2025-03-23,14,7.428571428571429,4.5,40.0,1,True
1506187,Rondon do Pará,15,Pará,Norte,418,8,19,0.045454545454545456,4,2018-09-30,2025-06-08,5,3.8,4.0,8.0,0,True
1506195,Rurópolis,15,Pará,Norte,418,8,88,0.21052631578947367,5,2019-06-09,2024-12-08,13,6.769230769230769,4.0,25.0,0,True
1506203,Salinópolis,15,Pará,Norte,418,8,62,0.14832535885167464,7,2018-05-13,2025-02-16,13,4.769230769230769,4.0,13.0,1,True
1506302,Salvaterra,15,Pará,Norte,418,8,1,0.0023923444976076554,1,2024-04-07,2024-04-07,1,1.0,1.0,1.0,0,False
1506351,Santa Bárbara do Pará,15,Pará,Norte,418,8,91,0.21770334928229665,5,2019-05-05,2025-09-21,12,7.583333333333333,4.5,40.0,1,True
1506401,Santa Cruz do Arari,15,Pará,Norte,418,8,4,0.009569377990430622,1,2025-05-11,2025-06-01,1,4.0,4.0,4.0,0,False
1506500,Santa Izabel do Pará,15,Pará,Norte,418,8,144,0.3444976076555024,7,2018-01-14,2025-12-28,12,12.0,4.5,55.0,1,True
1506559,Santa Luzia do Pará,15,Pará,Norte,418,8,53,0.12679425837320574,7,2018-04-29,2024-03-24,14,3.7857142857142856,2.5,18.0,0,True
1506583,Santa Maria das Barreiras,15,Pará,Norte,418,8,60,0.14354066985645933,6,2018-04-15,2025-11-23,13,4.615384615384615,5.0,13.0,1,True
1506609,Santa Maria do Pará,15,Pará,Norte,418,8,77,0.18421052631578946,6,2018-02-04,2025-12-28,17,4.529411764705882,4.0,17.0,0,True
1506708,Santana do Araguaia,15,Pará,Norte,418,8,123,0.2942583732057416,7,2019-04-07,2025-08-17,17,7.235294117647059,6.0,17.0,1,True
1506807,Santarém,15,Pará,Norte,418,8,157,0.37559808612440193,7,2017-12-31,2025-12-28,17,9.235294117647058,7.0,34.0,1,True
1506906,Santarém Novo,15,Pará,Norte,418,8,43,0.10287081339712918,5,2018-07-08,2025-11-23,9,4.777777777777778,4.0,9.0,0,True
1507003,Santo Antônio do Tauá,15,Pará,Norte,418,8,75,0.17942583732057416,8,2018-02-11,2025-09-14,11,6.818181818181818,4.0,22.0,0,True
1507102,São Caetano de Odivelas,15,Pará,Norte,418,8,83,0.19856459330143542,6,2018-04-08,2024-11-03,9,9.222222222222221,4.0,41.0,1,True
1507151,São Domingos do Araguaia,15,Pará,Norte,418,8,70,0.1674641148325359,4,2022-04-17,2025-11-09,8,8.75,6.5,20.0,0,True
1507201,São Domingos do Capim,15,Pará,Norte,418,8,112,0.2679425837320574,7,2019-02-17,2025-12-07,11,10.181818181818182,4.0,46.0,2,True
1507300,São Félix do Xingu,15,Pará,Norte,418,8,92,0.22009569377990432,6,2018-09-23,2025-10-19,14,6.571428571428571,3.5,24.0,0,True
1507409,São Francisco do Pará,15,Pará,Norte,418,8,82,0.19617224880382775,8,2018-03-18,2025-11-30,18,4.555555555555555,3.5,18.0,2,True
1507458,São Geraldo do Araguaia,15,Pará,Norte,418,8,10,0.023923444976076555,2,2021-10-24,2023-10-08,2,5.0,5.0,9.0,0,True
1507466,São João da Ponta,15,Pará,Norte,418,8,39,0.09330143540669857,5,2018-01-07,2025-01-26,10,3.9,4.0,14.0,0,True
1507474,São João de Pirabas,15,Pará,Norte,418,8,52,0.12440191387559808,5,2019-09-29,2024-05-19,12,4.333333333333333,3.0,13.0,1,True
1507508,São João do Araguaia,15,Pará,Norte,418,8,89,0.21291866028708134,5,2018-01-14,2025-11-16,15,5.933333333333334,3.0,25.0,0,True
1507607,São Miguel do Guamá,15,Pará,Norte,418,8,119,0.284688995215311,7,2018-02-25,2025-12-28,20,5.95,4.0,30.0,0,True
1507706,São Sebastião da Boa Vista,15,Pará,Norte,418,8,45,0.1076555023923445,3,2018-04-01,2025-12-28,9,5.0,4.0,12.0,1,True
1507755,Sapucaia,15,Pará,Norte,418,8,64,0.15311004784688995,5,2020-01-26,2025-03-23,8,8.0,7.0,14.0,0,True
1507805,Senador José Porfírio,15,Pará,Norte,418,8,73,0.17464114832535885,6,2019-07-28,2025-08-24,10,7.3,5.5,18.0,0,True
1507904,Soure,15,Pará,Norte,418,8,41,0.09808612440191387,5,2019-10-06,2024-09-01,7,5.857142857142857,6.0,10.0,2,True
1507953,Tailândia,15,Pará,Norte,418,8,99,0.23684210526315788,5,2019-01-13,2025-12-14,7,14.142857142857142,4.0,54.0,1,True
1507961,Terra Alta,15,Pará,Norte,418,8,70,0.1674641148325359,6,2018-03-11,2025-12-28,12,5.833333333333333,4.0,19.0,0,True
1507979,Terra Santa,15,Pará,Norte,418,8,22,0.05263157894736842,2,2022-05-01,2024-05-12,2,11.0,11.0,18.0,0,True
1508001,Tomé-Açu,15,Pará,Norte,418,8,129,0.30861244019138756,5,2018-12-30,2025-12-28,14,9.214285714285714,4.0,44.0,1,True
1508035,Tracuateua,15,Pará,Norte,418,8,30,0.07177033492822966,4,2018-09-16,2024-09-08,10,3.0,3.0,5.0,0,True
1508050,Trairão,15,Pará,Norte,418,8,124,0.2966507177033493,5,2019-12-29,2025-12-28,17,7.294117647058823,4.0,30.0,1,True
1508084,Tucumã,15,Pará,Norte,418,8,91,0.21770334928229665,7,2019-02-03,2025-11-16,20,4.55,4.0,16.0,2,True
1508100,Tucuruí,15,Pará,Norte,418,8,24,0.05741626794258373,3,2023-06-11,2025-12-28,6,4.0,3.5,7.0,0,True
1508126,Ulianópolis,15,Pará,Norte,418,8,83,0.19856459330143542,6,2019-09-29,2025-11-23,16,5.1875,4.0,11.0,0,True
1508159,Uruará,15,Pará,Norte,418,8,135,0.3229665071770335,7,2019-06-09,2025-12-28,15,9.0,5.0,47.0,2,True
1508209,Vigia,15,Pará,Norte,418,8,31,0.07416267942583732,3,2018-02-11,2024-05-12,3,10.333333333333334,7.0,20.0,0,True
1508308,Viseu,15,Pará,Norte,418,8,73,0.17464114832535885,7,2018-04-01,2025-10-12,13,5.615384615384615,4.0,13.0,1,True
1508357,Vitória do Xingu,15,Pará,Norte,418,8,133,0.3181818181818182,8,2018-06-10,2025-02-23,19,7.0,5.0,27.0,1,True
1508407,Xinguara,15,Pará,Norte,418,8,91,0.21770334928229665,7,2019-04-28,2025-11-16,13,7.0,5.0,20.0,0,True
1600055,Serra do Navio,16,Amapá,Norte,418,8,61,0.145933014354067,5,2018-08-19,2025-05-18,7,8.714285714285714,5.0,19.0,1,True
1600105,Amapá,16,Amapá,Norte,418,8,47,0.11244019138755981,7,2018-02-04,2025-03-23,10,4.7,4.0,9.0,0,True
1600154,Pedra Branca do Amapari,16,Amapá,Norte,418,8,27,0.0645933014354067,3,2018-03-18,2025-03-09,6,4.5,3.5,10.0,0,True
1600204,Calçoene,16,Amapá,Norte,418,8,46,0.11004784688995216,2,2023-12-31,2025-12-21,6,7.666666666666667,4.5,22.0,0,True
1600212,Cutias,16,Amapá,Norte,418,8,29,0.06937799043062201,3,2023-06-11,2025-04-13,4,7.25,4.0,18.0,0,True
1600238,Ferreira Gomes,16,Amapá,Norte,418,8,44,0.10526315789473684,3,2018-07-15,2025-07-06,6,7.333333333333333,3.5,27.0,0,True
1600253,Itaubal,16,Amapá,Norte,418,8,42,0.10047846889952153,5,2018-09-23,2025-12-28,9,4.666666666666667,4.0,9.0,0,True
1600279,Laranjal do Jari,16,Amapá,Norte,418,8,70,0.1674641148325359,3,2018-01-21,2024-05-05,3,23.333333333333332,21.0,47.0,1,True
1600303,Macapá,16,Amapá,Norte,418,8,72,0.1722488038277512,3,2023-01-15,2025-02-02,6,12.0,4.5,50.0,0,True
1600402,Mazagão,16,Amapá,Norte,418,8,81,0.1937799043062201,6,2018-08-12,2025-03-23,9,9.0,3.0,29.0,1,True
1600501,Oiapoque,16,Amapá,Norte,418,8,46,0.11004784688995216,3,2021-10-31,2024-11-17,6,7.666666666666667,8.0,13.0,1,True
1600535,Porto Grande,16,Amapá,Norte,418,8,85,0.20334928229665072,6,2019-11-10,2025-12-28,13,6.538461538461538,4.0,42.0,1,True
1600550,Pracuúba,16,Amapá,Norte,418,8,29,0.06937799043062201,4,2018-12-23,2025-04-27,5,5.8,4.0,13.0,1,True
1600600,Santana,16,Amapá,Norte,418,8,91,0.21770334928229665,4,2018-07-29,2025-03-02,3,30.333333333333332,26.0,61.0,1,True
1600709,Tartarugalzinho,16,Amapá,Norte,418,8,73,0.17464114832535885,5,2018-06-10,2025-08-31,10,7.3,5.0,31.0,1,True
1600808,Vitória do Jari,16,Amapá,Norte,418,8,56,0.1339712918660287,5,2018-04-01,2025-06-22,9,6.222222222222222,4.0,17.0,0,True
1700251,Abreulândia,17,Tocantins,Norte,418,8,60,0.14354066985645933,5,2018-02-25,2023-02-26,10,6.0,4.0,17.0,1,True
1700301,Aguiarnópolis,17,Tocantins,Norte,418,8,46,0.11004784688995216,6,2019-10-06,2025-08-10,7,6.571428571428571,4.0,23.0,1,True
1700350,Aliança do Tocantins,17,Tocantins,Norte,418,8,23,0.05502392344497608,6,2019-08-04,2025-09-21,7,3.2857142857142856,4.0,6.0,0,True
1700400,Almas,17,Tocantins,Norte,418,8,60,0.14354066985645933,6,2018-08-05,2025-09-28,15,4.0,4.0,9.0,0,True
1700707,Alvorada,17,Tocantins,Norte,418,8,72,0.1722488038277512,7,2018-06-03,2025-12-28,15,4.8,4.0,21.0,1,True
1701002,Ananás,17,Tocantins,Norte,418,8,45,0.1076555023923445,7,2018-03-18,2025-08-31,11,4.090909090909091,3.0,9.0,0,True
1701051,Angico,17,Tocantins,Norte,418,8,27,0.0645933014354067,5,2021-12-26,2025-12-28,5,5.4,4.0,8.0,2,True
1701101,Aparecida do Rio Negro,17,Tocantins,Norte,418,8,17,0.04066985645933014,2,2018-10-28,2022-06-26,4,4.25,3.0,9.0,0,True
1701309,Aragominas,17,Tocantins,Norte,418,8,42,0.10047846889952153,3,2019-04-21,2022-10-02,7,6.0,4.0,11.0,0,True
1701903,Araguacema,17,Tocantins,Norte,418,8,48,0.11483253588516747,3,2021-11-21,2025-10-05,6,8.0,6.0,23.0,0,True
1702000,Araguaçu,17,Tocantins,Norte,418,8,55,0.13157894736842105,6,2018-12-30,2025-12-21,14,3.9285714285714284,3.0,16.0,0,True
1702109,Araguaína,17,Tocantins,Norte,418,8,54,0.1291866028708134,4,2019-02-24,2025-12-28,5,10.8,4.0,34.0,1,True
1702158,Araguanã,17,Tocantins,Norte,418,8,21,0.050239234449760764,4,2021-10-03,2025-12-28,7,3.0,1.0,11.0,0,True
1702208,Araguatins,17,Tocantins,Norte,418,8,65,0.15550239234449761,8,2018-04-22,2025-12-28,13,5.0,4.0,13.0,0,True
1702307,Arapoema,17,Tocantins,Norte,418,8,97,0.23205741626794257,8,2018-07-01,2025-06-01,17,5.705882352941177,4.0,21.0,2,True
1702406,Arraias,17,Tocantins,Norte,418,8,94,0.22488038277511962,6,2019-01-27,2024-06-09,12,7.833333333333333,4.0,26.0,1,True
1702554,Augustinópolis,17,Tocantins,Norte,418,8,37,0.08851674641148326,5,2018-09-30,2025-12-14,11,3.3636363636363638,3.0,7.0,0,True
1702703,Aurora do Tocantins,17,Tocantins,Norte,418,8,42,0.10047846889952153,5,2019-06-09,2024-12-08,8,5.25,4.5,10.0,1,True
1702901,Axixá do Tocantins,17,Tocantins,Norte,418,8,54,0.1291866028708134,6,2018-04-29,2025-10-19,14,3.857142857142857,4.0,6.0,0,True
1703008,Babaçulândia,17,Tocantins,Norte,418,8,41,0.09808612440191387,6,2019-03-10,2025-12-28,10,4.1,3.5,15.0,0,True
1703057,Bandeirantes do Tocantins,17,Tocantins,Norte,418,8,46,0.11004784688995216,5,2019-04-28,2023-03-26,8,5.75,5.0,16.0,1,True
1703073,Barra do Ouro,17,Tocantins,Norte,418,8,79,0.18899521531100477,8,2018-03-25,2025-12-28,16,4.9375,4.0,26.0,0,True
1703107,Barrolândia,17,Tocantins,Norte,418,8,81,0.1937799043062201,4,2018-04-29,2023-12-10,8,10.125,4.5,37.0,0,True
1703206,Bernardo Sayão,17,Tocantins,Norte,418,8,73,0.17464114832535885,6,2018-02-25,2025-12-28,12,6.083333333333333,4.0,21.0,3,True
1703305,Bom Jesus do Tocantins,17,Tocantins,Norte,418,8,33,0.07894736842105263,2,2019-03-17,2022-10-16,4,8.25,4.0,22.0,0,True
1703602,Brasilândia do Tocantins,17,Tocantins,Norte,418,8,39,0.09330143540669857,5,2019-01-06,2025-11-02,8,4.875,4.0,11.0,1,True
1703701,Brejinho de Nazaré,17,Tocantins,Norte,418,8,69,0.16507177033492823,5,2019-01-06,2024-09-01,10,6.9,3.5,17.0,1,True
1703800,Buriti do Tocantins,17,Tocantins,Norte,418,8,5,0.011961722488038277,2,2024-04-28,2025-05-18,3,1.6666666666666667,2.0,2.0,0,True
1703826,Cachoeirinha,17,Tocantins,Norte,418,8,76,0.18181818181818182,5,2020-03-22,2025-09-07,13,5.846153846153846,4.0,23.0,1,True
1703842,Campos Lindos,17,Tocantins,Norte,418,8,57,0.13636363636363635,4,2018-04-08,2025-12-14,11,5.181818181818182,4.0,19.0,1,True
1703867,Cariri do Tocantins,17,Tocantins,Norte,418,8,69,0.16507177033492823,7,2018-01-14,2025-11-09,16,4.3125,4.0,13.0,0,True
1703883,Carmolândia,17,Tocantins,Norte,418,8,43,0.10287081339712918,4,2022-01-02,2025-12-28,8,5.375,4.0,15.0,0,True
1703891,Carrasco Bonito,17,Tocantins,Norte,418,8,32,0.07655502392344497,6,2018-01-07,2024-06-23,7,4.571428571428571,4.0,12.0,0,True
1703909,Caseara,17,Tocantins,Norte,418,8,80,0.19138755980861244,7,2018-02-11,2024-05-05,17,4.705882352941177,4.0,21.0,1,True
1704105,Centenário,17,Tocantins,Norte,418,8,39,0.09330143540669857,4,2019-03-03,2024-07-21,9,4.333333333333333,4.0,8.0,0,True
1704600,Chapada de Areia,17,Tocantins,Norte,418,8,31,0.07416267942583732,5,2019-03-24,2025-12-28,5,6.2,4.0,17.0,1,True
1705102,Chapada da Natividade,17,Tocantins,Norte,418,8,71,0.16985645933014354,6,2017-12-31,2024-11-10,11,6.454545454545454,4.0,27.0,1,True
1705508,Colinas do Tocantins,17,Tocantins,Norte,418,8,106,0.2535885167464115,7,2018-06-17,2024-09-15,15,7.066666666666666,3.0,37.0,1,True
1705557,Combinado,17,Tocantins,Norte,418,8,46,0.11004784688995216,4,2020-06-21,2024-04-07,8,5.75,5.0,13.0,0,True
1705607,Conceição do Tocantins,17,Tocantins,Norte,418,8,73,0.17464114832535885,6,2018-09-09,2025-07-27,13,5.615384615384615,4.0,14.0,2,True
1706001,Couto Magalhães,17,Tocantins,Norte,418,8,51,0.12200956937799043,7,2018-10-21,2025-08-31,11,4.636363636363637,4.0,8.0,1,True
1706100,Cristalândia,17,Tocantins,Norte,418,8,65,0.15550239234449761,7,2018-11-11,2024-10-20,13,5.0,4.0,12.0,1,True
1706258,Crixás do Tocantins,17,Tocantins,Norte,418,8,22,0.05263157894736842,4,2020-04-26,2024-06-02,6,3.6666666666666665,4.0,5.0,0,True
1706506,Darcinópolis,17,Tocantins,Norte,418,8,45,0.1076555023923445,4,2020-02-16,2025-09-28,10,4.5,4.0,15.0,0,True
1707009,Dianópolis,17,Tocantins,Norte,418,8,54,0.1291866028708134,5,2018-11-04,2024-07-21,8,6.75,6.0,18.0,1,True
1707108,Divinópolis do Tocantins,17,Tocantins,Norte,418,8,37,0.08851674641148326,3,2018-04-01,2022-09-25,7,5.285714285714286,4.0,10.0,0,True
1707207,Dois Irmãos do Tocantins,17,Tocantins,Norte,418,8,42,0.10047846889952153,6,2018-08-05,2024-11-03,9,4.666666666666667,4.0,10.0,0,True
1707306,Dueré,17,Tocantins,Norte,418,8,81,0.1937799043062201,5,2019-03-10,2024-03-10,10,8.1,5.0,21.0,1,True
1707405,Esperantina,17,Tocantins,Norte,418,8,45,0.1076555023923445,4,2018-03-25,2025-12-14,11,4.090909090909091,4.0,9.0,0,True
1707553,Fátima,17,Tocantins,Norte,418,8,67,0.16028708133971292,7,2018-03-25,2025-08-31,12,5.583333333333333,4.0,22.0,1,True
1707652,Figueirópolis,17,Tocantins,Norte,418,8,85,0.20334928229665072,8,2018-02-18,2025-09-07,16,5.3125,4.0,21.0,1,True
1707702,Filadélfia,17,Tocantins,Norte,418,8,61,0.145933014354067,7,2018-01-07,2025-07-13,16,3.8125,4.0,9.0,2,True
1708205,Formoso do Araguaia,17,Tocantins,Norte,418,8,46,0.11004784688995216,5,2018-10-21,2022-01-23,6,7.666666666666667,6.5,15.0,1,True
1708254,Tabocão,17,Tocantins,Norte,418,8,26,0.06220095693779904,5,2018-04-15,2022-01-02,5,5.2,4.0,8.0,1,True
1708304,Goianorte,17,Tocantins,Norte,418,8,58,0.13875598086124402,7,2018-04-22,2025-07-20,14,4.142857142857143,4.0,9.0,1,True
1709005,Goiatins,17,Tocantins,Norte,418,8,78,0.18660287081339713,6,2018-06-10,2025-12-28,13,6.0,3.0,23.0,1,True
1709302,Guaraí,17,Tocantins,Norte,418,8,53,0.12679425837320574,5,2018-07-29,2023-05-07,6,8.833333333333334,9.0,21.0,1,True
1709500,Gurupi,17,Tocantins,Norte,418,8,75,0.17942583732057416,5,2018-11-04,2025-12-21,16,4.6875,3.5,15.0,0,True
1709807,Ipueiras,17,Tocantins,Norte,418,8,41,0.09808612440191387,7,2018-04-29,2025-12-28,11,3.727272727272727,4.0,8.0,1,True
